Temperature,Humidity,Pressure,WindSpeed,CloudCover,RainToday,RainTomorrow
31,42,1004,4,69,0,0
40,88,1003,32,84,0,1
18,27,1023,7,96,0,0
40,82,1015,2,21,0,0
25,53,1006,20,58,0,1
33,43,999,23,82,0,1
22,49,1018,2,27,0,0
36,38,1021,7,95,0,0
25,61,1016,9,9,1,0
24,88,1024,5,44,0,0
39,45,1023,2,29,1,0
30,50,996,21,60,1,1
23,67,1011,10,36,0,0
37,41,1003,26,44,0,1
27,34,1014,24,32,0,0
30,49,1012,38,99,1,1
32,79,996,5,77,1,1
35,72,1003,33,71,1,1
34,37,1002,44,8,0,0
32,82,995,13,24,0,1
39,40,1013,17,98,0,0
38,77,1008,4,23,0,0
31,46,996,37,30,0,1
22,43,1004,22,1,0,0
32,77,1019,31,97,0,1
29,41,1010,10,2,0,0
31,27,1000,24,20,0,0
30,93,995,20,33,1,1
28,84,1004,41,1,1,1
24,51,1015,10,0,0,0
18,72,997,33,76,0,1
34,66,998,21,11,1,1
21,75,1001,34,47,0,1
31,51,1009,43,84,0,1
33,43,998,11,21,0,0
19,42,1010,20,88,0,1
23,51,1009,32,43,0,0
27,45,1009,32,35,0,0
36,88,1008,11,48,0,1
28,26,1005,9,18,1,0
21,38,1016,18,62,1,1
20,60,1015,31,20,0,0
40,80,1006,9,98,0,1
27,87,1018,8,61,1,1
27,74,1014,29,13,1,1
24,29,995,10,81,0,1
27,82,995,21,57,0,1
19,50,1005,26,97,0,1
18,55,1000,23,65,0,1
41,74,998,37,33,0,1
29,28,1009,5,4,0,0
29,64,998,36,58,0,1
37,55,1008,7,69,0,0
27,54,1020,4,32,0,0
32,92,1012,11,21,0,0
36,28,1019,38,70,0,0
36,32,995,9,82,0,1
37,79,1010,10,50,0,0
30,61,1021,3,63,1,0
35,77,1019,20,25,0,0
21,67,1023,32,57,1,1
28,83,1008,5,39,0,0
26,33,996,36,52,1,1
21,38,1015,42,7,0,0
30,91,1024,15,82,0,0
21,25,1022,11,12,0,0
21,41,1009,30,66,1,1
38,70,1013,5,56,0,0
29,55,1024,3,0,0,0
22,72,1008,11,20,0,0
20,74,998,40,32,0,1
25,94,996,27,41,0,1
36,60,1007,22,89,0,1
33,37,1024,33,4,1,0
26,61,998,43,47,1,1
26,80,999,12,93,0,1
39,99,1015,7,25,0,0
31,59,1004,37,21,0,1
30,35,1006,34,85,0,1
29,95,1011,11,37,1,1
36,54,1005,35,32,0,1
27,36,1003,24,92,0,1
37,34,1023,20,22,0,0
28,83,1010,33,53,1,1
36,72,1000,44,16,0,1
39,60,1018,41,60,1,1
31,82,996,23,52,0,1
29,66,1001,6,39,0,1
18,98,1005,28,86,0,1
30,98,1015,37,15,1,1
29,50,998,29,43,0,1
21,47,1002,25,94,0,1
20,58,1000,29,48,0,1
33,95,1002,8,36,0,1
35,45,996,28,7,0,1
36,36,1016,41,21,0,0
35,71,1018,33,10,1,1
31,38,1006,37,2,0,0
24,63,1016,2,24,0,0
27,96,1003,16,7,0,1
20,43,1024,10,82,0,0
31,25,997,35,24,0,1
35,57,1003,8,29,0,0
30,37,1004,39,73,0,1
28,93,998,36,45,1,1
40,29,1006,29,86,1,1
24,31,998,33,27,0,1
24,32,1008,31,2,0,0
23,95,1010,7,79,0,1
29,46,997,16,86,0,1
19,90,1011,20,68,0,1
35,65,1018,32,21,0,0
33,28,1015,42,44,0,0
25,33,1012,32,34,0,0
35,65,1018,23,47,0,0
39,54,1009,22,25,0,0
24,99,1020,40,83,1,1
19,44,1009,21,11,0,0
35,48,1002,38,29,0,1
40,61,1021,11,96,1,1
41,74,1022,13,19,0,0
22,50,1008,8,42,1,1
28,56,1001,24,83,0,1
21,89,1020,29,89,0,1
21,93,1018,3,31,0,0
41,70,997,11,5,0,0
37,74,1008,14,58,0,1
37,87,1004,27,18,0,1
30,58,1014,41,17,0,0
33,96,1010,41,86,0,1
30,50,1000,2,65,0,1
21,75,1014,4,86,0,0
27,52,1006,19,1,0,0
37,80,1018,41,22,0,0
24,69,1009,15,36,1,1
22,47,1003,11,26,0,0
18,95,1009,9,10,0,0
37,52,996,44,83,0,1
27,61,997,10,85,0,1
40,75,1011,26,75,0,1
26,60,1022,30,41,0,0
29,54,1022,12,83,0,0
32,74,995,26,26,0,1
23,65,998,40,86,1,1
39,81,1005,27,86,1,1
23,31,1006,40,60,1,1
39,72,1012,43,60,0,1
20,54,1010,25,66,0,1
25,43,1018,21,56,0,0
35,82,999,44,92,0,1
27,87,998,36,56,1,1
28,89,1004,13,61,1,1
32,80,1014,17,33,0,0
39,75,1005,15,93,0,1
26,61,1008,40,11,0,0
28,51,1018,42,42,0,0
37,37,1009,9,68,1,1
29,36,1003,5,39,0,0
18,37,1012,43,24,0,0
19,85,1011,27,20,0,0
33,76,1014,11,86,1,1
25,75,999,13,41,1,1
39,36,1018,18,64,1,0
22,99,1004,7,78,0,1
40,47,1000,39,48,0,1
24,61,1010,39,98,1,1
24,41,1013,27,19,0,0
23,87,1001,38,82,1,1
24,36,1019,16,91,0,0
33,47,1014,27,14,0,0
21,59,1023,28,95,1,1
22,68,996,39,36,0,1
41,93,1012,18,65,0,1
20,82,995,8,8,1,1
22,80,1018,9,12,0,0
28,39,1018,19,83,0,0
28,85,1023,25,83,0,0
23,93,1007,11,69,1,1
24,72,995,10,89,1,1
32,84,1014,23,32,1,1
33,29,1015,28,40,0,0
33,56,1023,40,46,1,1
22,79,996,13,18,1,1
40,93,1017,26,98,0,1
23,60,1014,8,85,0,0
38,63,1006,12,75,0,1
32,96,1005,19,73,0,1
20,44,1006,4,83,1,1
29,78,1018,17,53,0,0
26,38,1014,15,21,0,0
37,83,996,19,97,0,1
27,66,1004,4,84,0,1
27,95,1016,24,75,0,1
25,37,995,32,50,1,1
36,37,1023,8,46,0,0
21,47,1014,12,55,0,0
19,74,1006,36,48,1,1
23,77,1002,21,21,1,1
30,43,1009,40,30,0,0
27,51,1010,41,42,1,1
19,93,1005,8,71,1,1
35,85,1001,42,50,0,1
36,76,1012,16,52,1,1
22,55,1006,31,9,0,0
29,30,1021,21,91,1,1
30,73,1014,11,4,0,0
22,32,1024,18,66,1,0
36,30,1004,17,44,1,1
25,44,1002,8,58,0,0
37,27,1015,33,29,0,0
34,49,1012,26,8,0,0
32,43,1009,40,34,0,0
30,40,997,32,54,0,1
33,25,1012,15,61,0,0
20,87,1023,23,79,1,1
35,53,1019,3,63,0,0
26,44,1017,38,96,1,1
23,46,1015,20,14,0,0
24,93,1014,40,1,1,1
41,85,1009,29,64,0,1
38,91,1024,2,58,0,0
30,71,1007,19,32,1,1
21,84,996,27,50,0,1
33,66,1010,6,5,0,0
22,56,1015,20,50,0,0
32,96,1005,2,67,0,1
39,82,1021,28,12,0,0
24,96,1006,25,17,1,1
33,98,1009,25,44,1,1
30,65,1015,17,22,1,0
26,42,998,13,74,0,1
38,56,1023,8,35,1,0
23,62,1016,5,45,0,0
27,74,1024,43,72,0,0
21,50,1023,29,10,0,0
41,75,1004,40,6,1,1
29,44,996,31,72,1,1
23,41,1009,34,58,0,1
27,68,1017,23,79,0,0
25,44,1023,25,50,0,0
18,90,999,19,79,0,1
20,49,1004,25,12,0,0
28,63,996,20,27,0,1
35,35,1011,36,83,0,1
19,89,1003,23,50,0,1
26,95,998,39,65,1,1
34,61,1020,36,50,0,0
20,91,995,25,62,1,1
23,75,1024,44,37,0,0
35,91,1007,37,47,1,1
24,96,1015,3,74,1,1
22,79,1000,20,93,1,1
29,86,1011,37,83,0,1
27,48,1022,34,28,1,0
21,30,1020,15,56,0,0
36,33,1024,33,76,1,1
38,92,1022,24,60,0,0
40,99,1001,43,97,0,1
31,51,1010,28,1,0,0
26,38,1009,27,7,0,0
25,52,998,39,74,0,1
41,52,1003,19,48,0,1
20,62,1022,15,0,1,0
21,35,1005,41,3,0,0
41,34,1011,8,63,0,0
41,89,1022,34,12,0,0
40,82,1019,43,84,0,1
22,81,996,4,29,0,1
35,47,1002,10,65,1,1
33,87,998,6,0,0,0
27,48,1021,16,96,0,0
31,42,1019,23,43,0,0
24,48,1007,42,69,0,1
35,96,1022,17,48,0,0
26,50,1020,31,26,0,0
36,28,1013,20,97,1,1
32,34,1016,43,35,1,1
23,94,1009,30,88,0,1
20,74,1004,15,53,0,1
38,79,1005,11,78,1,1
40,80,1023,18,32,0,0
32,34,1023,43,86,0,0
31,71,1016,42,91,0,1
40,95,1018,44,36,1,1
23,95,1022,24,24,0,0
36,46,1016,44,70,0,1
31,46,997,34,84,1,1
41,91,1007,42,56,0,1
25,89,1018,4,80,0,0
36,48,1003,16,55,1,1
34,43,1003,39,82,0,1
34,69,1015,30,33,0,0
23,56,1022,9,37,0,0
36,79,1003,29,61,1,1
36,63,1002,32,62,0,1
30,25,1005,3,34,1,0
19,69,1006,34,81,0,1
27,39,1008,5,82,1,1
25,25,1014,23,53,1,1
18,39,1023,16,13,1,0
34,30,1003,32,89,1,1
36,83,1017,40,39,0,0
18,31,1024,5,0,1,0
33,59,1008,14,80,0,1
21,89,1013,31,38,0,1
29,56,1006,2,40,0,0
29,26,1003,13,59,1,1
21,85,1006,36,21,1,1
35,80,1015,41,50,0,1
21,50,1017,24,40,1,1
37,75,1001,2,29,0,0
40,48,1016,6,88,0,0
39,82,1016,38,33,0,0
25,44,999,18,51,0,1
38,74,1012,29,49,0,1
25,85,1006,19,49,0,1
33,54,1011,35,93,1,1
32,49,1016,29,32,0,0
33,36,1011,37,15,0,0
25,33,1008,10,63,1,1
21,91,1016,11,88,0,1
35,35,1013,20,12,0,0
20,98,1000,41,26,0,1
27,77,1021,8,91,0,0
30,96,1021,15,43,0,0
39,52,1017,13,23,0,0
39,86,1020,23,57,0,0
33,92,1000,3,30,0,1
32,55,1019,9,75,0,0
19,83,1016,12,16,0,0
38,46,1023,34,54,0,0
38,26,1018,43,51,0,0
30,86,1009,7,9,0,0
26,93,1007,42,82,1,1
28,61,1001,14,69,0,1
28,34,1003,5,77,0,0
32,45,1004,26,69,0,1
29,57,1024,37,24,0,0
32,62,1024,15,49,0,0
20,74,1023,37,3,0,0
24,91,1001,9,43,1,1
41,72,1024,26,80,0,0
21,88,1011,19,3,0,0
39,69,1019,4,11,1,0
39,46,1001,40,99,0,1
36,53,1008,8,40,0,0
30,45,998,40,98,0,1
38,70,1001,19,88,0,1
37,32,1021,21,81,0,0
37,91,1017,39,17,1,1
31,80,1015,23,7,1,1
29,72,1001,28,34,0,1
25,44,1002,5,30,0,0
30,50,1011,30,90,0,1
35,93,1006,3,41,0,1
39,39,1010,34,66,0,1
33,90,1011,2,35,0,0
19,57,1023,7,42,0,0
28,29,1024,11,90,0,0
39,91,1023,39,25,0,0
24,27,1000,43,47,1,1
41,80,1003,17,42,1,1
28,81,1015,32,53,1,1
30,60,1024,44,0,0,0
20,57,1017,27,60,0,0
26,93,1023,7,58,0,0
38,69,1007,24,34,0,1
19,81,1004,10,76,0,1
33,29,995,41,21,0,1
19,82,1015,8,24,1,1
32,51,1016,35,80,1,1
19,61,1020,27,44,0,0
22,93,1014,8,22,0,0
20,69,997,7,94,0,1
32,60,999,4,50,1,1
38,41,1003,27,21,0,0
40,99,1020,11,86,0,1
21,51,1000,35,57,0,1
35,31,1015,14,5,0,0
27,77,999,44,67,0,1
30,96,1000,12,65,0,1
39,36,1011,18,35,0,0
33,99,1006,44,21,1,1
31,42,1008,17,83,1,1
23,53,1007,18,80,1,1
27,45,1008,3,4,0,0
25,54,1012,23,58,1,1
25,36,1008,31,54,1,1
31,51,998,2,40,0,0
27,74,1004,8,39,0,1
28,87,1004,38,9,1,1
34,36,999,38,54,0,1
24,48,996,2,28,0,0
18,69,1011,42,35,0,1
40,90,1012,29,41,1,1
28,95,1005,25,54,0,1
36,80,1019,11,47,0,0
18,26,1023,43,73,1,1
35,55,996,25,42,0,1
25,67,1013,26,45,0,0
18,91,1003,2,62,0,1
23,86,1023,41,94,0,1
38,35,1020,12,62,0,0
24,75,1001,43,71,0,1
38,54,1008,2,23,0,0
23,93,1024,36,78,0,1
35,96,1005,36,4,0,1
22,32,1000,24,52,0,1
34,32,998,33,52,1,1
35,84,996,14,32,0,1
41,27,995,31,25,0,1
39,54,997,26,27,0,1
41,97,1002,38,96,0,1
32,32,1017,22,57,0,0
37,38,1000,28,19,0,0
41,52,997,25,30,0,1
38,41,1000,44,81,0,1
34,35,1000,38,33,0,1
28,81,1008,36,91,1,1
33,29,1020,27,76,0,0
20,56,1017,38,61,1,1
23,90,1005,17,17,1,1
30,84,1002,8,47,1,1
25,61,1021,38,63,0,0
41,69,1010,27,30,0,0
28,39,1020,16,86,1,1
21,60,1015,17,46,1,1
38,76,1002,44,55,0,1
24,36,995,44,69,1,1
34,49,1019,4,67,0,0
18,28,1008,22,70,0,0
24,25,1022,35,86,0,0
28,65,1022,43,23,0,0
26,48,1022,3,39,0,0
26,84,1001,34,33,1,1
34,84,1004,24,52,0,1
25,97,1020,34,57,0,1
35,54,1019,34,98,1,1
19,74,996,14,52,1,1
40,85,1017,32,65,0,1
31,47,1017,36,0,0,0
34,64,1024,16,29,0,0
24,58,1019,43,52,1,1
23,34,1020,27,82,0,0
21,32,1006,25,87,0,1
18,51,996,10,54,0,1
36,73,999,21,23,0,1
29,92,1009,36,13,0,1
23,41,1012,9,50,0,0
34,25,1005,43,15,0,0
26,32,1019,11,39,0,0
40,86,1017,5,22,0,0
21,58,1001,19,33,0,1
27,27,1013,35,89,1,1
28,67,1021,4,36,0,0
40,40,1024,18,14,0,0
19,41,995,31,95,0,1
21,68,1022,36,0,1,0
36,60,1021,14,90,0,0
41,49,1005,10,5,1,0
22,53,1003,34,86,1,1
40,50,995,31,80,1,1
26,47,998,42,4,0,1
26,28,1001,2,79,0,0
23,38,1016,38,74,0,0
27,89,1015,37,7,0,0
25,38,1018,42,92,1,1
18,57,1008,29,28,0,0
40,68,1000,44,9,1,1
29,92,1015,22,29,1,1
20,29,1016,3,88,0,0
22,40,1015,16,76,1,1
35,71,1000,41,3,1,1
33,99,1020,35,29,0,0
31,99,998,27,2,1,1
22,62,1003,5,25,0,0
27,66,1005,12,53,0,1
37,50,1000,13,92,0,1
40,75,1004,43,89,0,1
22,81,1016,12,28,0,0
35,55,1005,21,34,0,0
21,75,1024,31,93,0,1
28,98,1008,37,86,0,1
19,50,1000,38,52,0,1
24,43,1002,24,99,0,1
22,76,1012,34,31,0,0
36,31,1009,36,25,1,1
19,75,1018,8,74,0,0
30,56,1003,35,17,0,1
28,48,1009,22,17,0,0
38,43,1007,17,1,1,0
34,78,1021,23,83,1,1
27,68,1021,36,28,0,0
22,82,1021,41,49,1,1
31,94,1005,28,68,0,1
38,42,1015,34,98,0,1
37,48,997,8,13,0,0
41,37,1013,30,21,1,0
30,60,1000,19,50,0,1
20,76,1011,14,21,1,1
37,70,998,8,9,0,0
33,64,996,18,15,0,1
41,42,1005,13,1,0,0
35,78,1000,34,72,0,1
25,70,998,40,51,0,1
35,74,1013,5,26,0,0
38,69,1020,24,53,0,0
33,76,1021,43,40,0,0
41,44,1001,28,1,0,0
36,25,996,28,5,0,0
33,86,997,28,34,0,1
21,80,997,42,30,1,1
38,76,1018,27,91,0,1
38,72,997,42,48,0,1
20,95,1001,22,31,0,1
25,92,1020,16,69,0,0
22,70,1020,7,66,0,0
27,95,1007,2,64,0,1
21,38,1000,31,46,1,1
33,92,996,2,76,0,1
39,92,996,38,22,1,1
38,48,1021,14,68,1,0
23,72,1023,27,85,0,0
28,25,998,4,86,1,1
30,63,1018,16,4,0,0
39,35,1018,11,33,1,0
28,53,1016,34,71,0,0
25,47,999,32,28,1,1
31,41,1010,29,8,0,0
19,28,1014,42,35,1,1
37,89,1007,4,36,0,0
20,57,1021,16,55,1,0
32,95,1009,5,61,1,1
31,30,995,10,11,0,0
20,75,997,37,12,0,1
19,58,1004,44,27,1,1
20,43,1013,34,50,0,0
25,89,1000,31,27,0,1
41,68,999,23,51,0,1
25,65,1011,8,35,1,1
41,95,1011,34,97,0,1
26,29,995,8,97,0,1
20,75,1019,13,14,1,0
18,40,1023,7,62,0,0
40,68,995,13,26,0,1
19,42,1003,17,92,0,1
37,71,1016,43,33,1,1
35,55,1013,15,7,0,0
25,35,1018,30,54,1,1
30,88,1011,20,66,0,1
36,76,1015,15,70,0,0
31,78,1019,32,85,1,1
32,86,1023,18,52,0,0
27,68,996,26,36,0,1
32,44,1017,14,19,0,0
35,65,1010,29,67,0,1
30,97,1009,33,95,0,1
38,82,1006,43,60,0,1
32,96,1013,30,18,1,1
20,34,1009,3,21,1,0
24,36,1023,35,61,0,0
37,75,1001,25,66,0,1
38,58,995,30,22,1,1
22,64,1009,44,60,0,1
20,79,1005,43,48,0,1
18,52,1019,42,78,0,1
38,59,1014,40,52,0,1
20,34,1010,24,82,0,1
38,70,1020,27,97,1,1
37,51,1022,32,46,0,0
28,72,1020,26,6,1,0
36,82,1024,2,81,0,0
25,46,1002,15,1,0,0
20,46,1012,19,62,0,0
21,70,1001,39,36,0,1
28,53,1006,19,94,1,1
25,52,1015,16,42,0,0
25,57,997,19,89,0,1
37,69,1014,5,35,0,0
30,76,1024,40,70,0,0
29,79,1021,31,47,0,0
38,33,1006,18,79,0,1
34,46,997,16,18,0,0
29,84,1006,36,42,0,1
39,71,1017,12,54,1,1
37,86,1020,22,7,0,0
34,89,1022,4,94,1,1
38,46,1022,23,99,1,1
32,32,1024,15,23,1,0
32,52,1016,32,72,1,1
40,93,1007,40,80,0,1
40,95,1002,8,85,0,1
38,45,998,33,54,1,1
20,29,1013,9,36,0,0
30,30,995,31,74,1,1
33,39,999,16,0,0,0
33,78,1001,9,85,0,1
19,54,1006,3,45,0,0
23,59,1014,43,55,0,1
40,53,1023,20,80,1,1
24,35,997,3,82,0,1
28,64,1005,3,75,1,1
23,49,999,32,53,0,1
29,85,1024,3,79,0,0
19,69,1010,2,99,1,1
19,80,1020,28,49,0,0
29,97,995,24,27,0,1
39,60,1018,6,92,0,0
29,28,1000,39,69,0,1
39,86,1021,36,60,0,1
33,31,1005,9,63,0,0
23,72,999,7,60,0,1
24,97,1009,22,52,1,1
22,82,1018,32,98,0,1
39,92,1014,44,80,0,1
22,45,1015,17,96,0,0
35,48,1022,13,19,0,0
31,29,1016,37,37,0,0
39,32,1023,15,6,1,0
36,71,1018,17,5,0,0
27,65,1020,18,59,0,0
26,76,1020,19,48,0,0
37,56,1015,28,84,1,1
20,40,1009,26,71,0,1
30,80,1021,36,52,1,1
33,73,1024,18,82,0,0
34,26,1021,38,28,0,0
28,46,1000,12,96,0,1
25,42,1007,31,64,0,1
22,35,1018,19,71,0,0
39,80,1007,3,22,0,0
25,92,1008,10,74,0,1
29,40,1007,37,43,0,0
31,41,995,21,96,0,1
19,41,1017,23,0,0,0
31,98,1006,23,17,0,1
32,63,1008,10,68,0,1
22,32,1013,13,71,1,1
23,58,1012,2,74,0,0
20,56,1013,43,79,1,1
25,72,1002,33,25,0,1
22,76,1006,39,97,1,1
41,41,1013,32,3,0,0
19,27,1002,13,34,0,0
40,57,1012,19,57,1,1
30,39,1009,5,99,1,1
29,86,1014,21,38,1,1
29,91,1009,10,53,0,1
26,52,997,41,1,1,1
34,92,1009,31,53,0,1
24,75,1008,28,76,0,1
37,73,1018,11,6,0,0
39,83,1006,12,41,0,1
39,86,1009,19,89,0,1
30,92,1005,28,39,0,1
38,99,1014,37,82,1,1
32,69,1015,19,6,0,0
22,54,1016,28,48,0,0
22,87,1010,42,80,0,1
20,61,1024,22,83,0,0
21,31,1002,23,85,0,1
19,34,999,40,33,0,1
26,84,999,36,10,0,1
37,75,995,27,10,0,1
24,72,1012,25,27,0,0
28,60,1017,7,61,1,1
27,94,1004,23,86,1,1
26,63,1011,29,61,0,1
23,48,1019,44,42,0,0
19,90,999,22,59,1,1
35,65,998,22,65,0,1
18,47,1001,32,3,0,0
22,77,1018,11,95,0,1
38,73,1013,39,0,1,1
30,90,1016,40,91,0,1
28,83,999,27,27,0,1
20,38,1010,37,27,0,0
37,49,1019,10,10,0,0
30,26,1016,35,41,0,0
28,53,1009,29,91,1,1
22,63,1004,33,28,0,1
18,25,998,16,46,0,0
23,25,1001,6,53,1,1
21,27,1006,16,83,0,0
29,31,1013,32,64,1,1
30,58,1013,12,96,1,1
30,96,996,41,90,0,1
19,69,1021,38,64,0,0
27,67,1012,18,69,0,1
21,42,999,32,15,1,1
19,61,1014,18,57,1,1
27,32,1014,12,76,0,0
22,76,1008,35,85,0,1
41,37,1019,28,64,0,0
27,63,1021,17,90,0,0
27,86,995,8,41,0,1
39,97,1020,41,73,0,1
22,42,1000,43,49,1,1
28,48,999,29,57,1,1
21,73,1004,33,95,0,1
18,90,1020,12,96,0,1
18,41,1012,17,65,0,0
21,56,1001,30,60,0,1
20,77,999,22,57,1,1
31,78,1008,42,15,0,1
25,42,996,27,60,0,1
18,51,1013,12,13,1,0
39,45,1018,25,18,1,0
30,53,1004,12,23,1,1
24,64,1011,36,69,0,1
40,95,1021,39,30,0,0
29,92,1015,10,48,0,0
38,84,1017,25,9,0,0
38,53,1021,41,20,0,0
31,29,1009,42,82,1,1
32,28,1015,25,41,0,0
27,90,1002,9,72,1,1
37,90,998,36,54,1,1
33,63,1012,21,69,1,1
33,67,996,29,97,0,1
40,59,1016,6,59,0,0
20,92,1007,10,50,1,1
22,80,1009,28,10,0,0
22,63,996,25,79,0,1
41,91,1023,43,75,0,1
19,81,1023,30,56,0,0
37,68,1022,38,22,1,0
32,56,1015,6,35,0,0
40,98,1023,28,98,0,1
41,91,998,15,67,0,1
27,56,1018,21,16,1,0
24,56,998,25,1,0,0
27,62,1017,35,45,0,0
21,94,998,23,68,1,1
39,46,1010,12,30,0,0
27,83,995,23,48,0,1
33,81,1000,26,97,0,1
21,55,1013,2,87,0,0
19,60,1007,26,75,0,1
31,89,1010,7,10,1,1
31,35,999,27,56,0,1
38,81,1020,16,62,1,1
26,92,1024,29,88,1,1
37,74,1023,42,95,1,1
37,72,1021,3,22,0,0
38,73,1005,31,91,1,1
38,61,998,26,87,1,1
27,86,997,22,5,0,1
22,64,1004,32,29,0,1
21,85,1021,39,34,0,0
21,51,1009,7,81,0,0
41,95,1017,15,12,1,1
28,90,1008,24,27,1,1
29,74,1015,36,60,0,1
29,29,997,8,15,0,0
34,45,1021,41,78,0,0
25,49,1005,22,53,1,1
35,97,1010,2,85,0,1
40,30,1003,25,84,0,1
22,31,997,14,53,1,1
23,71,1012,4,21,0,0
26,66,1006,2,99,1,1
40,47,999,29,68,0,1
39,71,1018,11,4,0,0
38,44,1024,33,50,0,0
27,89,1013,29,53,0,1
24,38,1008,19,39,0,0
18,42,1010,35,86,1,1
36,79,1024,7,23,0,0
33,63,1010,42,69,0,1
21,84,1020,39,61,0,1
20,73,1005,25,7,0,0
21,39,1010,12,27,1,0
23,48,998,38,34,1,1
18,78,1008,20,87,0,1
24,69,1022,25,57,0,0
41,35,1002,16,65,1,1
27,56,1011,11,85,0,1
37,25,1011,2,60,0,0
18,70,1007,44,43,1,1
19,36,1023,24,8,0,0
33,86,1017,30,58,0,1
37,54,1004,15,67,0,1
26,31,1024,42,87,0,0
30,62,998,18,84,1,1
20,89,1012,3,3,0,0
37,66,1011,8,8,0,0
38,59,1018,33,75,0,0
34,91,1005,9,97,1,1
21,72,1008,33,6,0,0
40,47,1005,14,75,0,1
29,98,1001,28,6,0,1
41,49,1006,37,56,0,1
27,76,1023,8,93,0,0
30,61,1015,35,45,1,1
37,96,1014,31,28,1,1
29,63,1021,14,9,0,0
33,60,1020,21,33,0,0
21,83,1023,32,65,0,0
20,93,1016,17,72,0,1
26,71,1004,5,81,0,1
28,66,1024,4,58,0,0
29,35,1011,36,49,0,0
23,30,1005,44,38,1,1
24,70,996,4,31,0,1
38,89,1003,8,90,0,1
33,96,999,31,27,0,1
35,46,1024,38,70,0,0
30,46,1005,6,21,0,0
38,63,999,32,61,0,1
34,30,1003,18,33,1,1
30,82,1024,21,5,1,0
36,94,996,29,12,0,1
27,85,1003,8,81,0,1
21,32,1006,41,96,0,1
24,86,1008,6,82,1,1
25,73,1019,18,72,0,0
20,37,1014,38,37,1,1
34,33,998,24,78,0,1
35,83,1012,8,46,0,0
22,99,1018,9,35,0,0
18,68,1007,17,45,0,1
31,37,1008,13,54,0,0
37,43,1005,31,53,0,1
38,54,1006,17,35,1,1
26,72,1001,29,61,1,1
41,80,1005,18,61,0,1
29,58,995,30,67,0,1
28,84,1021,17,73,0,0
18,34,1004,27,24,1,1
37,27,995,25,49,0,1
29,57,1000,36,16,1,1
28,72,1006,34,74,0,1
36,26,1004,20,27,1,1
28,47,1010,31,91,0,1
40,61,1006,11,80,1,1
32,34,1004,27,48,0,0
40,88,1011,35,56,0,1
21,95,999,32,82,0,1
39,91,1017,5,87,0,1
31,87,997,22,25,0,1
36,92,1008,19,11,0,0
21,40,995,4,38,1,1
39,83,1009,39,15,0,1
27,35,1022,28,81,0,0
30,26,1014,13,92,0,0
23,80,1009,21,98,0,1
33,47,996,33,16,0,1
20,47,1002,24,20,0,0
35,95,1010,25,45,0,1
20,58,1007,33,34,0,1
19,81,1004,44,25,0,1
25,71,999,9,81,1,1
21,26,1014,4,33,0,0
31,70,1024,7,56,0,0
35,57,1001,8,44,0,1
36,62,1001,26,16,0,1
22,91,1018,19,48,1,1
28,81,1020,42,16,0,0
23,45,998,33,81,0,1
21,61,1006,27,54,0,1
27,62,1011,9,1,0,0
41,45,1019,28,22,0,0
24,57,1011,9,41,0,0
27,72,1012,37,56,0,1
29,47,1006,24,52,0,1
41,52,1006,24,62,1,1
19,89,998,9,48,1,1
40,61,1000,25,78,0,1
31,38,1021,38,76,0,0
31,86,997,17,75,1,1
35,63,999,13,25,0,1
38,87,1005,34,40,1,1
21,35,1011,28,7,1,0
35,29,1023,33,88,0,0
25,53,1003,19,6,0,0
33,91,1004,33,7,0,1
21,53,1006,38,99,1,1
36,55,1006,27,5,0,0
37,66,1008,11,69,0,1
19,98,999,28,18,0,1
33,84,1019,37,63,1,1
25,37,1003,11,35,0,0
21,47,1011,12,65,0,0
22,37,1016,36,82,1,1
36,40,1020,4,22,1,0
36,57,1008,29,23,0,0
37,95,1000,26,55,1,1
37,25,1017,41,81,0,0
25,67,1002,30,12,1,1
35,61,995,6,47,0,1
19,87,1016,31,10,0,0
20,69,1007,4,73,0,1
40,89,1019,16,59,0,0
19,88,1001,23,27,1,1
41,91,997,27,3,0,1
25,78,1002,17,30,1,1
26,69,1016,23,33,0,0
23,80,996,36,25,1,1
33,45,1005,23,89,0,1
27,66,1007,24,50,0,1
34,87,1001,5,30,1,1
41,28,1012,21,39,0,0
33,71,1012,24,50,1,1
33,45,1003,26,35,1,1
31,52,1007,42,55,0,1
31,39,1001,26,62,1,1
20,63,1016,38,40,1,1
30,43,1010,3,64,0,0
29,62,996,17,92,0,1
21,68,1007,18,83,1,1
26,50,1004,39,80,0,1
26,72,1016,32,54,1,1
18,83,1005,36,1,1,1
23,95,996,3,68,0,1
36,71,995,36,17,0,1
38,96,1005,21,7,0,1
23,62,1000,3,73,0,1
40,27,996,37,71,1,1
19,72,1024,39,7,0,0
37,93,1024,13,29,1,0
22,44,1014,22,2,0,0
35,88,1006,5,87,1,1
37,99,996,42,69,0,1
35,69,1003,29,18,0,1
30,35,1015,3,69,0,0
40,61,1018,25,51,1,1
26,28,1003,5,48,1,1
39,37,1009,41,37,1,1
28,79,1006,3,65,0,1
23,53,1005,7,8,0,0
36,55,1015,39,51,0,0
31,90,1009,39,61,0,1
20,67,1024,10,62,0,0
36,53,996,29,71,1,1
39,59,1004,25,25,0,0
19,63,995,25,11,0,1
29,67,1006,4,86,0,1
23,90,1002,23,74,1,1
29,43,1014,10,42,0,0
26,78,1012,41,99,0,1
